phase,case_id,valid,invalid_reason,gpu,compute_capability,driver,cuda_version,sm_clock_mhz,mem_clock_mhz,temperature_c,power_w,telemetry_status,dtype,n,q,iterations,repeat,run_order,mode,d_mode,addr_mode,collector,input_d,wait_hint,active_blocks_request,launch_blocks,interference,interference_ops,clock64_cycles,clock64_cycles_p10,clock64_cycles_p50,clock64_cycles_p90,clock64_cycles_cv,cycles_per_mma,event_ms,event_ms_p10,event_ms_p50,event_ms_p90,event_ms_cv,clock64_full_grid_tflops,event_wall_tflops,poll_count,max_abs_error,guard_ok,sass_hash,sass_utchmma,sass_trywait,sass_syncthreads,sass_ld_shared,sass_ld_global,sass_utcld,sass_utcst,notes
calibration,v2_calibration_bf16_n128_q16_batch_same_in0_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,500,0,76,batch,same,same,discard,0,10000000,1,1,none,0,703422.0,,,,,87.92775,0.54368,,,,,9.391274085826147,7.714655679811654,500,0.000000000,1,88ef92e2e57db63c070fd3be27a575f26a5748360b95c2e50ab015e232ab1d85,16,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q16_batch_same_in0_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,500,1,76,batch,same,same,discard,0,10000000,1,1,none,0,703423.0,,,,,87.927875,0.53648,,,,,9.39126073500582,7.8181926632866094,500,0.000000000,1,88ef92e2e57db63c070fd3be27a575f26a5748360b95c2e50ab015e232ab1d85,16,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q16_batch_same_in0_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,500,2,76,batch,same,same,discard,0,10000000,1,1,none,0,703422.0,,,,,87.92775,0.543616,,,,,9.391274085826147,7.71556392747822,500,0.000000000,1,88ef92e2e57db63c070fd3be27a575f26a5748360b95c2e50ab015e232ab1d85,16,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q32_batch_ring_in0_same_discard_h32_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,32,500,0,77,batch,ring,same,discard,0,32,1,1,none,0,1188763.0,,,,,74.2976875,0.851424,,,,,11.11412249540068,9.852444845341454,550,0.000000000,1,68a05265a2ce67e0abdee69a8fbffa08f0e3e61576163a2ca95bec90641fe3e9,32,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q32_batch_ring_in0_same_discard_h32_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,32,500,1,77,batch,ring,same,discard,0,32,1,1,none,0,1188702.0,,,,,74.293875,0.850816,,,,,11.114692833022911,9.859485482172408,549,0.000000000,1,68a05265a2ce67e0abdee69a8fbffa08f0e3e61576163a2ca95bec90641fe3e9,32,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q32_batch_ring_in0_same_discard_h32_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,32,500,2,77,batch,ring,same,discard,0,32,1,1,none,0,1188637.0,,,,,74.2898125,0.852512,,,,,11.115300634255876,9.839870875717878,554,0.000000000,1,68a05265a2ce67e0abdee69a8fbffa08f0e3e61576163a2ca95bec90641fe3e9,32,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q4_batch_ring_in0_same_discard_h0_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,4,500,0,78,batch,ring,same,discard,0,0,1,1,none,0,425055.0,,,,,212.5275,0.382848,,,,,7.770792956205667,5.477766633233032,1000,0.000000000,1,db81edbc5e6dfe0b908f30708181719579369ffdb6df70a9ff982e2b625a0f20,4,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q4_batch_ring_in0_same_discard_h0_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,4,500,1,78,batch,ring,same,discard,0,0,1,1,none,0,425205.0,,,,,212.6025,0.36752,,,,,7.76805164567679,5.706225511536786,999,0.000000000,1,db81edbc5e6dfe0b908f30708181719579369ffdb6df70a9ff982e2b625a0f20,4,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q4_batch_ring_in0_same_discard_h0_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,4,500,2,78,batch,ring,same,discard,0,0,1,1,none,0,425100.0,,,,,212.55,0.367552,,,,,7.769970359915314,5.7057287132160885,999,0.000000000,1,db81edbc5e6dfe0b908f30708181719579369ffdb6df70a9ff982e2b625a0f20,4,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q16_batch_ring_in0_same_discard_h0_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,500,0,79,batch,ring,same,discard,0,0,1,1,none,0,693638.0,,,,,86.70475,0.537792,,,,,9.523741202183272,7.799119362132571,982,0.000000000,1,91741f87d7f8d7208e953b4af5d13b1bd53554a60a5e72459fae0bd55332dfab,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q16_batch_ring_in0_same_discard_h0_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,500,1,79,batch,ring,same,discard,0,0,1,1,none,0,692988.0,,,,,86.6235,0.537824,,,,,9.532674158859892,7.798655322187184,977,0.000000000,1,91741f87d7f8d7208e953b4af5d13b1bd53554a60a5e72459fae0bd55332dfab,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q16_batch_ring_in0_same_discard_h0_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,500,2,79,batch,ring,same,discard,0,0,1,1,none,0,693201.0,,,,,86.650125,0.538528,,,,,9.529745052300848,7.788460395745439,977,0.000000000,1,91741f87d7f8d7208e953b4af5d13b1bd53554a60a5e72459fae0bd55332dfab,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q1_batch_ring_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,1,500,0,80,batch,ring,same,discard,0,10000000,0,20,none,0,255583.0,,,,,511.166,0.293376,,,,,64.61725545126241,35.74171029668412,10000,0.000000000,1,cf4e56b1f912148d9745b5d8effd068cfaf6fda17b6144deb1f645207af05822,1,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q1_batch_ring_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,1,500,1,80,batch,ring,same,discard,0,10000000,0,20,none,0,255584.0,,,,,511.168,0.293888,,,,,64.61700262927258,35.67944250871081,10000,0.000000000,1,cf4e56b1f912148d9745b5d8effd068cfaf6fda17b6144deb1f645207af05822,1,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q1_batch_ring_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,1,500,2,80,batch,ring,same,discard,0,10000000,0,20,none,0,255584.0,,,,,511.168,0.29568,,,,,64.61700262927258,35.46320346320346,10000,0.000000000,1,cf4e56b1f912148d9745b5d8effd068cfaf6fda17b6144deb1f645207af05822,1,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q16_batch_same_in1_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,16,500,0,81,batch,same,same,discard,1,10000000,1,1,none,0,703422.0,,,,,87.92775,0.543872,,,,,9.391274085826147,7.711932219345727,500,0.000000000,1,69018e9bfca559339dd18dbdf44cbc56d8668a7faaf0aae53c08f29dff94b0d9,16,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q16_batch_same_in1_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,16,500,1,81,batch,same,same,discard,1,10000000,1,1,none,0,703423.0,,,,,87.927875,0.545184,,,,,9.39126073500582,7.693373246463579,500,0.000000000,1,69018e9bfca559339dd18dbdf44cbc56d8668a7faaf0aae53c08f29dff94b0d9,16,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q16_batch_same_in1_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,16,500,2,81,batch,same,same,discard,1,10000000,1,1,none,0,703422.0,,,,,87.92775,0.544992,,,,,9.391274085826147,7.69608361223651,500,0.000000000,1,69018e9bfca559339dd18dbdf44cbc56d8668a7faaf0aae53c08f29dff94b0d9,16,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q1_batch_same_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,1,500,0,82,batch,same,same,discard,0,10000000,0,20,none,0,215661.0,,,,,431.322,0.26672,,,,,38.289426460973466,19.656868626274743,10000,0.000000000,1,5de932703e9c79feeec7f2e6c8102125f17f67a861c43562cfdf37767acac0a1,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q1_batch_same_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,1,500,1,82,batch,same,same,discard,0,10000000,0,20,none,0,215663.0,,,,,431.326,0.262112,,,,,38.289071375247495,20.00244170430961,10000,0.000000000,1,5de932703e9c79feeec7f2e6c8102125f17f67a861c43562cfdf37767acac0a1,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q1_batch_same_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,1,500,2,82,batch,same,same,discard,0,10000000,0,20,none,0,215664.0,,,,,431.328,0.268064,,,,,38.288893834854214,19.558314432374356,10000,0.000000000,1,5de932703e9c79feeec7f2e6c8102125f17f67a861c43562cfdf37767acac0a1,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q64_batch_same_in1_same_discard_h0_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,64,500,0,83,batch,same,same,discard,1,0,1,1,none,0,4323043.0,,,,,135.09509375,2.842688,,,,,12.224775557402506,11.803768827250828,1500,0.000000000,1,3bca76783b625b874240a49f8043f83c1949f4fbee6e78ec2ca34b8a8b5e0be4,64,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q64_batch_same_in1_same_discard_h0_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,64,500,1,83,batch,same,same,discard,1,0,1,1,none,0,4322947.0,,,,,135.09209375,2.841504,,,,,12.225047033886836,11.808687230424452,1500,0.000000000,1,3bca76783b625b874240a49f8043f83c1949f4fbee6e78ec2ca34b8a8b5e0be4,64,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q64_batch_same_in1_same_discard_h0_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,64,500,2,83,batch,same,same,discard,1,0,1,1,none,0,4322995.0,,,,,135.09359375,2.845248,,,,,12.224911294137513,11.793148435566952,1500,0.000000000,1,3bca76783b625b874240a49f8043f83c1949f4fbee6e78ec2ca34b8a8b5e0be4,64,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q4_batch_same_in1_same_discard_h0_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,4,500,0,84,batch,same,same,discard,1,0,1,1,none,0,425299.0,,,,,212.6495,0.368192,,,,,7.7663347433217575,5.695810881279332,999,0.000000000,1,3e8fa64347f0ce1c2f252a1d04f58438575a743ffd8c8f091ae2dc261ed0d803,4,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q4_batch_same_in1_same_discard_h0_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,4,500,1,84,batch,same,same,discard,1,0,1,1,none,0,425321.0,,,,,212.6605,0.368096,,,,,7.7659330247036955,5.697296357471964,1000,0.000000000,1,3e8fa64347f0ce1c2f252a1d04f58438575a743ffd8c8f091ae2dc261ed0d803,4,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q4_batch_same_in1_same_discard_h0_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,4,500,2,84,batch,same,same,discard,1,0,1,1,none,0,424879.0,,,,,212.4395,0.367232,,,,,7.774011895151325,5.710700592540955,999,0.000000000,1,3e8fa64347f0ce1c2f252a1d04f58438575a743ffd8c8f091ae2dc261ed0d803,4,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q16_batch_ring_in0_same_discard_h32_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,16,500,0,85,batch,ring,same,discard,0,32,1,1,none,0,684527.0,,,,,85.565875,0.530304,,,,,9.65050144114111,7.909244508810041,962,0.000000000,1,b114fb50ce35c642867813f278d1aa442c6e91970c0efe4a2e556e7049756c95,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q16_batch_ring_in0_same_discard_h32_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,16,500,1,85,batch,ring,same,discard,0,32,1,1,none,0,684553.0,,,,,85.569125,0.532576,,,,,9.650134905551505,7.875503214564681,961,0.000000000,1,b114fb50ce35c642867813f278d1aa442c6e91970c0efe4a2e556e7049756c95,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q16_batch_ring_in0_same_discard_h32_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,16,500,2,85,batch,ring,same,discard,0,32,1,1,none,0,684731.0,,,,,85.591375,0.531776,,,,,9.64762629412134,7.88735106511012,963,0.000000000,1,b114fb50ce35c642867813f278d1aa442c6e91970c0efe4a2e556e7049756c95,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q4_batch_same_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,4,500,0,86,batch,same,same,discard,1,0,0,20,none,0,425467.0,,,,,212.7335,0.400928,,,,,155.26536253105414,104.61489344720249,19983,0.000000000,1,973ca9621e77466e7b31f3ecab20fa2ec61ab83acd6b025f38ebb98aec5b4230,4,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q4_batch_same_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,4,500,1,86,batch,same,same,discard,1,0,0,20,none,0,425404.0,,,,,212.702,0.398368,,,,,155.28835647995788,105.28717166037433,19984,0.000000000,1,973ca9621e77466e7b31f3ecab20fa2ec61ab83acd6b025f38ebb98aec5b4230,4,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q4_batch_same_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,4,500,2,86,batch,same,same,discard,1,0,0,20,none,0,425389.0,,,,,212.6945,0.401184,,,,,155.29383223355566,104.54813751296165,19986,0.000000000,1,973ca9621e77466e7b31f3ecab20fa2ec61ab83acd6b025f38ebb98aec5b4230,4,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q64_batch_same_in0_same_discard_h32_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,64,500,0,87,batch,same,same,discard,0,32,1,1,none,0,2223008.0,,,,,69.469,1.509248,,,,,11.88664872101225,11.116275125095411,767,0.000000000,1,3d4305b458e64c9f3e99694450cca6d6bbcbf87aed4cd395525c8fcb5491adff,64,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q64_batch_same_in0_same_discard_h32_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,64,500,1,87,batch,same,same,discard,0,32,1,1,none,0,2222790.0,,,,,69.4621875,1.509216,,,,,11.887814503394383,11.11651082416301,761,0.000000000,1,3d4305b458e64c9f3e99694450cca6d6bbcbf87aed4cd395525c8fcb5491adff,64,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q64_batch_same_in0_same_discard_h32_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,64,500,2,87,batch,same,same,discard,0,32,1,1,none,0,2222802.0,,,,,69.4625625,1.509376,,,,,11.887750325939964,11.115332428765266,766,0.000000000,1,3d4305b458e64c9f3e99694450cca6d6bbcbf87aed4cd395525c8fcb5491adff,64,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q32_batch_same_in1_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,32,500,0,88,batch,same,same,discard,1,32,0,20,none,0,1188966.0,,,,,74.310375,0.885952,,,,,222.2444981605866,189.36935635339162,12792,0.000000000,1,c6ba0582f5dea648caa96975b7cea6d9bf2d29f6214676719008aaafdb1e7cd2,32,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
